Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,PetID,PhotoAmt,AdoptionSpeed,description_wordcount
1,24,179,0,1,5,7,0,1,1,3,3,2,1,1,0,41326,3888b118d7e7bce9c787de14f5d13f61,0,f642366b6,1.0,1,30
2,4,285,265,2,1,3,0,1,2,2,1,2,1,1,200,41326,7521101a5faeab53f7998fa9206e2b70,0,8040ff400,1.0,2,14
2,3,265,0,2,3,4,0,1,2,1,1,1,1,1,0,41326,8e8304b632d3868293bd3fd89b105e90,0,5296fb183,5.0,1,22
2,36,299,0,2,2,0,0,2,1,1,1,1,1,1,0,41401,930a31cee18dfc2911633da8668a0e3b,0,5027f31e5,6.0,4,151
2,4,266,0,2,3,7,0,2,2,3,1,2,1,1,0,41326,817d8cc57ac89cc28f348ceaf74a8729,0,6085869a7,1.0,3,84
1,22,119,103,1,1,6,7,2,1,1,1,2,1,1,0,41326,85ae8eb73ddaed827bb72d007d292c79,0,fa18941f4,4.0,2,83
2,8,299,0,2,3,0,0,1,2,2,2,2,1,1,150,41326,955b240c395667b76570832bb7065a5c,0,41c09806e,5.0,4,84
2,24,254,0,3,1,3,4,2,1,1,1,1,1,5,0,41401,35aa77e445f53a44ddc9f456a46bd4b3,0,2400b537a,5.0,3,25
2,2,266,0,2,1,2,0,1,1,2,1,2,1,1,0,41326,62d584fd10cc94cb5f9491daf375f50e,0,4409a68b9,6.0,2,62
1,1,307,200,2,2,0,0,2,1,1,1,2,1,1,350,41336,d73b10f170720b7edc3c12fc93b1fc63,0,742cced96,5.0,3,97
2,6,265,0,1,1,7,0,2,2,3,3,3,1,1,0,41326,b770216a74e00455e9d626e5ee0ee0ac,0,01e78230b,2.0,1,40
1,8,141,307,3,1,0,0,2,1,1,1,2,1,2,0,41401,9238e4f44c71a75282e62f7136c6b240,0,ab9dd85b2,7.0,3,50
1,1,307,0,3,2,5,7,2,2,2,2,2,1,8,0,41326,0577c6c14f7bba1018ebbf0b995f1fbb,0,6d1596957,1.0,4,40
1,2,117,307,2,1,2,0,2,1,2,1,2,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,62bf4037c,1.0,1,24
1,3,307,0,2,2,0,0,2,1,2,1,2,1,1,80,41326,f971a5beed8be1642809257985dfd72c,0,b73cf161f,1.0,2,22
1,30,179,0,2,5,7,0,2,1,1,1,2,1,1,0,41401,45d7d1d5298837ceeba14bb268a207d1,0,1baea0d16,2.0,1,84
2,5,265,0,2,1,4,7,2,1,3,3,2,1,1,0,41326,72bd69e03d6d6a3271b1806e04e77db9,0,382dd71c1,1.0,4,59
1,11,307,0,1,1,2,7,2,1,1,3,2,1,1,0,41326,95746c0c8eedc3b35bbf946f58dd3a9d,0,89f229ee8,4.0,2,41
1,3,307,0,2,1,5,0,2,1,3,3,3,1,1,0,41327,6970137ea113decfdcf41f81b3e68568,1,1925aff9d,17.0,4,76
2,1,266,265,2,1,2,6,2,1,2,2,2,1,1,0,41326,5aca30a29e8290093fee2a334d65d835,0,fef6df98c,3.0,1,49
2,2,306,266,1,1,7,0,1,1,2,1,2,1,1,0,41401,93bfe21e579c6d6f53a54da2c600ed0a,0,96a0b8d03,1.0,1,48
2,2,265,0,3,4,5,7,2,2,2,1,2,1,6,0,41401,85c846fdb91ac0ac02369b83a9585c3a,0,263b17d23,5.0,4,63
1,12,307,0,2,2,7,0,2,1,1,1,1,1,1,250,41326,a042471e0f43f2cf707104a1a138a7df,0,106de20f0,4.0,4,18
1,1,307,0,3,2,5,7,2,1,3,3,3,1,3,100,41327,fdd8882578638ef820a4f70343c1b167,0,109823680,3.0,3,36
1,36,307,0,1,1,2,0,2,2,1,1,2,1,1,0,41401,ee2747ce26468ec44c7194e7d1d9dad9,0,955e7c5cf,1.0,4,93
1,2,307,0,2,1,2,3,2,2,2,1,2,1,3,0,41326,df9bb70ee3e3613594b8c2f3a34e0c29,0,6e14e0fa4,3.0,4,14
1,2,307,0,1,6,7,0,1,1,1,1,2,1,1,0,41330,85e5bbccf4ff9915b7c1add3626376e7,0,f031aaaef,6.0,3,67
1,3,239,307,1,2,0,0,2,1,3,3,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,1e8d8e53e,1.0,3,16
2,5,266,0,2,1,4,6,2,1,2,1,2,1,1,0,41326,28f8fcf644fd0dbd7f160576547fe041,0,ffe2090b3,6.0,3,63
2,2,265,0,1,4,0,0,3,2,2,1,3,1,1,40,41326,167119eeb94dec6c615c602952c527c8,0,d2f099410,4.0,2,109
1,9,307,0,1,1,7,0,2,1,1,1,1,1,1,0,41326,b8b162b70af16cb7e6e63974cabbba7f,0,15f00daac,2.0,4,54
2,48,242,266,1,1,7,0,3,1,1,1,1,1,1,20,41326,c28d7a4697a2b731ec973c4c95ff8321,0,cb07ad856,4.0,1,101
1,2,307,0,2,7,0,0,2,2,1,1,2,1,1,0,41326,a042471e0f43f2cf707104a1a138a7df,0,4595acb4d,1.0,4,14
1,5,141,0,2,1,0,0,2,1,1,1,2,1,1,0,41401,d3bed6f8c08e2a82ba5c12f78fcf32ae,0,4e9f82a98,2.0,2,94
2,5,266,0,2,1,6,0,1,1,2,2,2,1,1,0,41326,e25347680c8fbb85cb974112bd6855d5,0,0415fa071,5.0,2,54
1,12,307,0,1,2,3,5,2,1,2,2,2,1,1,0,41326,3d7ca3cab309518e6512aa02984e809e,0,a09008d49,5.0,4,6
1,4,141,307,1,5,0,0,3,2,1,1,1,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,8bc07d296,4.0,3,46
1,36,307,0,1,5,0,0,2,2,1,1,1,1,5,0,41326,2147467fcd35e7a3bc23b9edcffc5702,0,7dac377c6,1.0,4,43
2,1,266,0,2,1,6,0,1,1,2,1,2,1,1,0,41326,099e678dc34d14f3087a32d8469beb0e,0,5a0d25864,2.0,2,37
1,2,307,0,2,1,2,0,2,1,3,3,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,46c834c70,2.0,2,17
2,3,266,0,1,4,7,0,1,1,3,3,3,1,1,0,41401,9b4a05a6ac4ded37d3d06058f27ade5c,0,9586639e9,2.0,1,4
2,1,266,0,2,2,7,0,2,1,3,3,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,c9307b1ee,3.0,3,16
2,2,266,266,1,1,2,5,1,1,2,2,2,2,1,0,41326,45693d627ba33f56f4d228094fd4ae75,0,6cf7d415b,3.0,3,14
2,1,266,0,3,1,4,7,2,1,2,2,2,1,3,0,41326,345c7c81e44887e493c79eb1951f421e,0,b4809e7d1,1.0,4,36
1,2,307,0,2,1,2,3,2,2,3,3,3,1,1,0,41326,ded13244857cbef3af915251d8fd2418,0,d0956e39e,7.0,1,123
1,3,218,195,2,3,5,7,2,2,3,3,3,1,1,0,41326,605a73ef7c61019aa0d9784518597b1d,0,991519fdb,1.0,3,5
1,9,78,78,1,1,0,0,3,2,1,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,8aa432e1d,7.0,1,2
2,4,266,0,2,7,0,0,2,1,2,2,1,1,1,100,41401,0761cb7cdd933e22cf9596fe71e1af1d,0,c70ffd9c5,5.0,4,78
1,2,307,0,3,2,3,0,1,1,2,2,2,1,9,0,41401,cff1b3e677d34bef24c6fc51bbea4307,0,21d79f603,1.0,2,49
2,1,266,0,1,1,6,0,2,1,2,2,2,1,1,0,41326,cfb5e477dc43e90c78f0d7fb6d215833,1,36edc334e,7.0,2,33
1,3,307,0,1,5,0,0,2,1,3,1,2,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,b386d20ba,9.0,3,38
1,3,307,0,2,6,0,0,2,1,1,1,1,1,1,0,41326,04190b7028ad7eb45266ba57e85635b9,0,19abfb0c6,5.0,4,169
2,2,265,0,2,1,7,0,1,2,2,1,2,1,1,0,41401,3937a695ba7235b85e725d270455f0c8,0,f0fde0412,1.0,3,5
1,84,119,0,1,1,6,7,3,2,1,1,2,1,1,0,41401,261d31a0feb026598f3a938d1bae0c8b,0,f017041ca,1.0,1,65
2,4,266,0,2,1,4,7,2,1,2,1,2,1,1,30,41326,74dabecce4ddb0c4d08892255974496b,0,e4c2ab3c4,1.0,1,73
2,5,266,0,1,4,7,0,1,1,1,1,3,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,45a283ed6,5.0,1,17
1,15,307,0,1,2,5,0,2,1,1,1,1,1,1,0,41326,aacf0f8e9d8d26fdae7492aff769c167,1,907f77c78,1.0,3,68
1,6,205,0,3,6,7,0,1,3,2,2,2,1,2,0,41327,3f3ef74c486beba3bc87f6dbaee772bf,0,d4d84523a,1.0,1,126
1,60,103,307,2,1,0,0,2,3,1,1,1,1,1,0,41336,31de822d0adce3e2dad7dcedfbee2ba8,0,222afe2dd,3.0,2,52
1,10,307,307,2,1,2,7,2,1,2,2,2,1,1,0,41326,4984adad47adb856e5571f835fd703c1,0,6c17339fe,3.0,4,94
1,6,307,0,2,1,2,0,1,1,1,1,2,1,1,0,41326,37237ca3633d20c004ec76c0c2ddb4b7,0,ae518aff9,2.0,4,15
1,2,307,307,3,1,2,7,2,2,2,1,1,1,6,0,41324,bd5f675c0589b86c2684f1bc99e15c28,0,d41aa1c62,11.0,4,7
1,36,109,307,1,3,0,0,2,2,2,1,1,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,ff601e5ec,2.0,2,61
2,2,266,0,2,3,0,0,2,1,2,2,2,1,1,0,41326,91e9dca52d80d9ff5ae47fcfc787efa5,0,65f56897d,3.0,3,10
2,12,265,0,2,1,6,7,2,2,1,1,1,1,1,0,41326,c97c9fdf4f9e4c3c2839ca6279a22742,0,aad9a8bdb,1.0,3,106
2,24,265,0,3,1,2,0,1,2,2,2,2,1,6,0,41401,120910b78f500f34173a270eb1a0e6d8,0,2034bc734,5.0,2,24
1,72,205,0,2,2,3,7,2,2,3,3,2,1,1,0,41401,c183aec0bdd0c2a7907f457c42ed7aa9,0,4446dde7e,7.0,2,105
1,24,179,307,2,5,0,0,1,2,3,1,1,1,1,300,41326,7b107e61f7d24a581e46e0abc4d2a7a7,0,a2cd0e1e4,2.0,3,1
1,4,307,0,2,1,2,7,2,1,1,1,2,1,1,0,41326,90f7bd8c5f4bf91ed5c992b83ad5a025,0,4d7573c5e,4.0,2,6
1,64,109,0,1,2,3,4,3,2,1,1,2,1,1,0,41326,48e48c75986c8ac3d5c5cfe7ed554541,0,a36b60379,2.0,2,32
1,2,307,0,2,2,0,0,1,1,2,2,2,1,1,0,41327,e91f4ee8449ca060c6d4efeb3872faad,0,6648175ff,3.0,4,2
1,12,307,0,3,1,2,5,2,2,3,3,3,1,4,0,41401,ee2747ce26468ec44c7194e7d1d9dad9,0,5e696928a,1.0,4,264
1,60,26,0,1,2,0,0,3,1,3,3,2,2,1,0,41326,e5f791909629e34d5dcef44bbaf3da37,0,8a9d11c50,3.0,2,100
1,2,307,0,1,2,0,0,2,1,2,1,2,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,7a6a9aace,4.0,2,62
1,10,307,109,1,3,0,0,2,2,2,2,2,1,1,0,41326,13733222f015ec6a0017c3c0527738ff,1,502a2a9db,5.0,4,6
1,12,141,307,1,5,0,0,3,1,3,3,2,1,1,0,41326,13aaf8d20c226ffdc8c40965aa689a2d,0,729f4d5fa,2.0,1,13
2,4,299,306,2,6,7,0,1,2,2,2,2,1,1,0,41326,f5decfc7eda11362ee9daaa6935b98c0,0,c0c1504db,5.0,1,19
2,4,265,0,1,2,7,0,2,2,2,1,3,1,1,0,41401,b12c7ad8562ddf66d0b06b6933769906,0,4d28b3255,14.0,2,98
1,3,307,0,2,2,0,0,2,2,1,1,3,1,1,0,41324,59dd5e67149bb16fade497f16f091194,0,6eef41768,2.0,4,12
1,108,205,0,2,2,7,0,1,2,3,1,3,2,1,0,41326,37c122a1f15a45ae8ea56b0872fd6419,0,175926b9c,2.0,3,141
1,1,307,0,2,1,2,5,2,1,2,2,2,1,2,0,41327,b0e594440e99701960740eb7bb2a94c8,0,1a56bb056,2.0,3,8
2,3,266,0,1,2,6,7,2,1,1,1,2,1,1,0,41326,c548bbe8eee34be56ab3833d372612d1,0,04bad9310,6.0,1,258
2,3,299,265,1,3,7,0,1,2,2,1,2,1,1,0,41330,4166700ae0b7b9c7a25154af03a0b663,0,ed6812520,3.0,2,45
2,3,247,243,1,3,5,7,2,1,2,2,2,1,1,0,41326,498a3034cb70c571be25f76c8b679f0c,0,dcc316599,3.0,0,167
1,3,307,307,2,2,0,0,4,1,1,1,2,1,6,0,41326,3b074cadd2350de62dca7056b9bab6f4,0,ac3d34246,11.0,2,52
2,24,266,0,2,1,2,0,2,1,1,1,2,1,1,0,41326,f15892ca43a37f3af330ee1f32a04e45,0,e50fb0c6c,2.0,4,37
2,6,266,0,1,7,0,0,2,1,1,1,2,1,1,0,41326,63900573e92222eef82b39d0ce28ce17,0,a5984b6df,1.0,1,47
2,4,266,0,1,2,6,0,2,1,2,2,2,1,1,0,41401,bc1f3c7db564d97f6c8822f24e97c435,0,c538efa0b,5.0,1,27
1,24,205,0,1,6,7,0,1,3,1,1,1,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,04c4a7493,2.0,2,38
2,4,254,0,2,1,2,7,2,2,2,1,2,1,1,50,41401,2ed5e6622e8d49859f21f05895acbb02,0,b799d4d84,3.0,1,238
1,1,307,0,3,1,2,5,2,1,2,2,1,1,9,0,41330,17d8aed8b4e0ce6be1f2ee3ab9e51aa9,0,f2816bd92,18.0,2,6
2,2,266,0,2,1,7,0,2,1,1,1,2,1,1,0,41401,c6fa60201b7ca135608d592d7ac19ec4,0,335f2c11b,12.0,3,62
1,3,307,0,2,5,7,0,2,1,2,2,2,1,1,0,41326,2f2bf240810f3942d88ce09a6354143c,1,ce18c7a4b,5.0,2,155
1,36,179,307,2,5,0,0,1,1,1,1,1,1,1,0,41401,5ca7af44ea9a483d5d8999f321ec45ab,0,8a6d97169,2.0,2,43
1,1,307,307,2,5,0,0,2,1,2,1,2,1,5,0,41332,849422fd38034704fc696f2a455a24d4,0,2de2cbdcf,5.0,4,39
1,0,307,0,3,1,2,7,2,1,2,2,2,1,5,0,41327,b381501385d82f0565f86a7f96ba59bd,0,158b502d3,8.0,3,119
1,72,307,141,1,3,4,7,2,2,3,3,3,1,1,0,41326,b0690f7cf66ae088a0bb64c344f8df4e,0,629df03ce,2.0,4,146
1,9,307,0,2,2,0,0,1,1,2,2,2,1,2,0,41330,4f47bd4aac56f7ce99790796b588c3fe,0,2a89fe4a5,0.0,4,31
1,8,307,307,2,7,0,0,2,1,1,1,1,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,1,132cc7d6c,1.0,2,48
2,5,266,0,2,3,7,0,1,1,2,2,2,1,1,0,41401,313b26f708541082eb54f6452fe4d905,0,e7e2eca9e,1.0,4,8
1,3,307,0,2,1,2,0,1,1,1,1,2,1,1,0,41326,ec3b97ec3608b1cd96376814ba7de6d0,0,c9928594c,6.0,4,179
2,8,244,300,2,1,2,7,2,1,2,2,1,1,1,0,41326,0e1b11872bd1f150392c8f910c6a09ea,0,edeab1cc8,6.0,3,82
2,36,266,0,2,2,5,0,2,1,1,1,1,1,1,100,41401,d1f88d405bf4f9ec16b17f22b5d7df36,0,8d8ff1b29,3.0,4,211
1,1,307,0,2,1,2,0,3,1,1,1,2,1,1,0,41326,103a774f50bab4d847c1da4b8b401fa3,0,03a694927,1.0,4,29
1,30,307,0,2,1,7,0,2,1,1,1,1,1,1,80,41326,d372aa7115ee3c2e5e4796462dec984b,0,f91ffd577,1.0,4,43
2,4,266,0,2,1,4,7,1,1,1,1,2,1,1,0,41327,52796d04a7281246b51584240547937a,0,01ac09f2a,5.0,3,272
2,2,303,266,2,1,3,5,1,1,2,1,2,1,1,0,41326,1565d406c559212ca01bba319c615c1f,0,3a5d5a265,10.0,1,38
1,1,307,0,2,2,5,7,2,2,2,1,2,1,1,0,41326,db784cbcf321e1d8856b312638b94113,0,9223ca4fa,4.0,1,35
2,6,266,0,3,4,6,7,2,2,3,3,1,1,3,0,41336,8f955b588a9e571d8e267cd73cdd8a45,0,a9a2b71d8,3.0,4,69
2,1,265,0,1,1,7,0,1,2,2,2,2,1,1,0,41401,64d05631ee4da5b83449bd63f8bbb5ea,0,ad5021d77,4.0,2,20
2,1,266,0,3,3,4,6,2,1,2,2,2,1,4,0,41401,6ac4171715e5fc1d69131b86a9bec346,0,a6278a50c,7.0,2,77
1,1,307,307,3,1,2,3,1,1,2,2,2,1,5,0,41401,e500a475c423a25187c41d51e3ca8178,0,ac495f25b,1.0,2,29
1,12,307,0,1,2,0,0,2,1,1,1,1,1,1,0,41401,ee2747ce26468ec44c7194e7d1d9dad9,0,ead9fb6b7,1.0,4,14
2,2,266,0,2,5,7,0,1,1,2,1,2,1,1,0,41401,b4e0e7e63a360521d0e809c51fea8161,0,124eeac80,1.0,1,132
1,24,189,0,1,1,2,0,3,1,1,1,1,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,512bf1e8a,3.0,2,87
2,2,265,265,3,1,6,7,1,2,2,2,2,1,4,0,41401,4e0df62357ee903a79d9a06139869b53,0,9d20353ed,5.0,2,7
1,24,195,195,1,6,7,0,1,2,3,3,1,1,1,0,41326,c76cb0ef4d1376476d823d0e77546335,0,e96c2483c,10.0,3,54
2,3,266,0,1,5,0,0,2,1,1,1,1,1,1,50,41401,dcbe6f49d89b1e5e06429dc599093b96,0,6a88c7fa4,12.0,3,213
2,3,265,0,3,1,2,7,2,2,2,2,2,1,2,0,41326,c28d7a4697a2b731ec973c4c95ff8321,0,fa6c44396,3.0,1,151
1,36,78,0,1,1,2,0,3,1,1,1,2,1,1,150,41326,cd7ec4dbc80a76b01e2d3413da3154de,0,98e1a3f01,1.0,1,53
2,2,265,266,2,6,0,0,1,2,2,2,1,1,1,0,41326,59a197382fbcbf7b57ea5e8a3affbad7,0,3002577b8,1.0,0,72
1,3,307,141,1,3,0,0,3,1,1,1,2,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,164857bd8,4.0,0,8
2,8,266,0,1,1,6,7,2,1,1,1,2,1,1,0,41326,bddab78d3792b94011d5795cbf455a9c,0,f3aada535,1.0,3,101
1,2,218,307,2,1,3,5,2,2,2,2,2,1,2,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,d7a772967,9.0,3,20
2,7,265,0,2,1,4,7,2,2,1,1,2,1,1,0,41326,075e8525d60f8c2c349b14416ad459f0,0,245bd5ca0,3.0,3,23
2,4,266,0,3,1,4,0,2,1,2,1,2,1,3,0,41401,5df3653b018645282aa24424f7fa67f1,0,cacbb858d,3.0,4,25
2,4,264,0,1,2,0,0,1,3,1,1,2,1,1,0,41401,6d3cee995b1e08f693e9c803f8307e4c,0,497d68d48,1.0,0,138
2,5,266,0,3,4,5,7,1,1,2,2,2,1,4,0,41401,e0fe1b15e216f307aeb75d4763c0a749,0,a86cf6b79,1.0,4,116
2,12,264,0,2,1,6,7,2,2,1,1,2,1,1,150,41326,0f084308a64638878acf30b8639c74b4,0,7ffefe87a,2.0,2,87
1,1,307,0,2,2,0,0,1,1,2,2,3,1,3,0,41336,7e9c0990a2a0e5a050d231a6fd1f9c3e,0,57d556084,2.0,3,5
1,1,307,0,2,2,5,7,1,1,2,1,2,1,1,30,41401,bb55278b65e54a1e581e54194845721f,0,02a2a622c,7.0,2,41
1,48,76,0,1,1,7,0,2,1,1,1,1,2,1,0,41326,f419e95fc2aebcb4513430e3f1560d00,0,3b1391dda,4.0,4,75
1,2,307,307,2,1,4,0,1,1,1,1,3,1,1,0,41326,29d16e681e4a71080299693eefc29914,0,88cc9be30,1.0,2,102
2,1,280,0,2,6,7,0,1,2,3,3,3,2,1,1,41326,7f245b5fc211a980374f98e1354257b0,0,af4483325,3.0,1,40
1,10,60,0,1,2,7,0,1,1,1,1,1,1,1,500,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,3bf6cdab0,9.0,3,39
1,7,307,0,2,1,0,0,2,1,1,1,1,1,1,0,41326,bbf08ac7ef4ae86b74f4c4f64fa2c47c,0,db095d92a,3.0,4,41
2,3,266,0,1,1,7,0,2,1,1,1,2,1,1,15,41326,7f7f9fdf6a44a8ea7838bce15516a5a3,0,f6dba1642,1.0,2,21
2,30,299,266,1,3,4,5,2,1,1,1,1,1,1,0,41401,c026c581cda87aee6a1b629cfb54ef36,0,d3fd60eb9,2.0,3,66
1,2,307,0,2,1,2,0,2,2,2,2,2,1,1,0,41326,72a156c33de789ae4b0655bea3935b3a,0,51714821c,1.0,3,39
2,1,303,0,2,1,6,7,2,1,2,2,2,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,3be835fa8,5.0,3,51
1,2,307,0,1,6,7,0,2,2,2,1,2,1,1,0,41327,3223e1c4cb2bef48823ee5c604b9aa04,0,220d4394a,2.0,2,108
1,1,307,0,1,1,2,0,2,1,3,3,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,402e83205,2.0,3,17
1,3,152,0,2,1,2,0,1,1,2,2,2,1,1,100,41326,4069c2c89855c4b8dcea34c0f3416e11,0,c14530f38,2.0,1,55
1,1,307,0,3,2,5,7,1,1,2,2,2,1,5,1,41336,597f67ef36e70a818321fcc78b95ae25,0,ecaf2b938,5.0,2,12
2,0,266,0,1,3,4,7,1,1,2,2,2,1,1,20,41326,998b68c23b1aa5594deaf62c737c56c4,1,92c42a055,5.0,1,146
1,1,307,0,2,7,0,0,1,1,2,2,2,1,1,0,41326,f6da5068518d2ddf22e1609734c91b30,0,d2512e37a,1.0,1,24
2,1,266,0,2,6,0,0,1,2,2,2,3,2,1,0,41326,cdf3d43000aa26a8d510e149070a6fba,0,d4e102aa3,1.0,2,107
2,48,283,283,2,1,7,0,2,1,1,1,1,1,1,0,41401,3569400b6a2cc2952dccb9df2dd76bdf,0,a6ce0ccf2,1.0,4,56
2,1,264,266,1,1,7,0,3,2,2,2,2,1,1,0,41326,a9caef3f98e67bfac9093cca79e20b93,0,e2ecf822a,5.0,3,68
2,12,266,265,3,2,3,7,2,1,2,1,1,1,2,0,41336,d64d544fe7e32eb5ef2dd9eaf03fc158,0,efb2cb92c,5.0,4,47
2,4,266,0,1,3,0,0,2,1,1,1,1,1,1,100,41326,09771cded8c18d94a16a6548377410a8,0,3740bcc5d,2.0,2,28
1,1,307,26,1,1,2,0,3,2,1,1,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,2e1448ee0,4.0,2,47
2,3,266,0,1,4,7,0,1,1,1,1,1,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,9f01beeef,7.0,3,19
1,9,307,0,1,1,2,0,2,1,1,1,1,1,1,0,41401,ee2747ce26468ec44c7194e7d1d9dad9,0,c78fa1a45,5.0,4,37
1,4,307,218,2,2,7,0,2,2,2,2,2,1,1,0,41326,89809cadd1d902238f1199ebf6c4c91d,0,dbfb1869f,3.0,4,24
1,24,152,307,1,1,2,0,2,1,1,1,1,2,1,160,41401,a5bde23b6ce1a145bfc0106be2cd8b8b,0,1c7619fdc,6.0,3,68
1,87,205,0,2,2,7,0,1,3,3,3,3,2,1,0,41325,90cab298b09424a90e68383993c8e2a5,0,eb307c1f0,1.0,1,51
2,2,265,266,3,1,6,7,2,2,2,1,2,1,3,0,41332,c19fc47db363e9ac131d0ecbf25b9839,0,80c4e9e4d,8.0,2,164
1,1,307,0,2,1,2,0,2,2,2,2,2,1,1,0,41327,7f74401ff1a7ca18737bc527ccf23a45,0,02a084920,1.0,4,56
2,2,266,0,3,1,6,7,2,2,2,2,2,1,4,0,41326,3234d32fcad5a72fc85ed5a233d8c93f,0,b8acb4269,7.0,1,15
2,4,299,299,3,1,0,0,2,2,2,2,2,1,3,0,41401,4fff19129eb51507da75e440270c0b11,0,37ea8d2db,11.0,4,82
1,3,218,307,1,2,7,0,2,1,2,2,2,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,d42b92c05,2.0,2,50
2,1,266,0,1,1,2,5,2,1,2,2,2,1,1,0,41326,3f3348ce68fbd660aea357b660d8f388,0,0c5dbd29f,1.0,1,69
1,1,307,307,3,1,5,7,2,1,2,1,2,1,3,0,41326,3b074cadd2350de62dca7056b9bab6f4,2,3161fe0f4,28.0,3,51
2,6,265,265,2,6,7,0,2,1,3,3,3,1,1,0,41401,82942c8add12ca7839b64ff222d8569e,0,fda1395ab,3.0,3,59
2,4,266,0,1,2,4,7,2,1,2,2,2,1,2,0,41401,8bfc2a43f94af46b0b68317dc3d4b3e8,0,5dcdbaaa4,5.0,2,103
1,1,307,0,1,2,7,0,2,2,2,2,2,1,1,0,41327,7f74401ff1a7ca18737bc527ccf23a45,0,f97c8edc4,3.0,2,16
2,3,265,0,2,4,5,7,2,1,3,3,2,1,1,0,41401,0761cb7cdd933e22cf9596fe71e1af1d,0,fceb751c7,1.0,4,43
2,3,285,265,1,3,0,0,1,2,1,1,2,1,1,200,41401,7f9c51bb2b914d801b8b4feecaa38532,0,54fd5fde4,4.0,1,72
1,4,307,0,2,2,7,0,2,1,1,3,2,1,1,0,41326,337914b09c2fa5460e195197e994ef98,0,c31714ab2,1.0,2,93
1,48,152,307,2,1,2,0,1,1,1,1,3,1,1,0,41326,3f5775345c508af2b0e5243bba9f51e5,0,6a9d18d89,5.0,3,302
1,2,307,141,2,2,5,7,2,1,3,3,3,1,3,0,41327,cccb18b8f8b81862f9a1ebc65d651d22,0,fb00c8969,1.0,4,64
2,1,299,306,2,3,7,0,1,1,2,2,2,1,1,0,41326,1565d406c559212ca01bba319c615c1f,0,69a15acbb,9.0,1,126
1,1,307,0,2,2,0,0,2,1,2,1,2,1,1,0,41326,7e1b8f045013ae6e1cd40f5cca103d9f,0,f66357936,1.0,3,15
1,15,307,128,2,1,7,0,2,1,1,1,1,1,1,0,41326,a427424841c7284c2227eacaf1ee99db,0,8ab591301,1.0,4,20
2,7,266,0,1,1,2,0,2,1,2,2,2,2,1,0,41401,eec0e2ba23aabf3c75fa013f717df43a,1,9cc2822d9,5.0,2,110
1,8,307,0,2,1,2,7,2,1,2,2,2,1,1,0,41401,f8f5b3fa3e539bc6352582a6503d4567,0,aefff4a06,4.0,4,84
1,108,207,0,2,1,2,0,1,3,1,1,1,1,1,0,41326,2864803699884df90ac135583b02ec70,0,7dfa4e393,2.0,3,68
1,2,307,0,3,1,2,0,2,2,2,1,3,1,2,0,41401,20b4f7a54943667577d4d703a01bc8b2,0,09c7b610e,5.0,4,54
1,1,39,0,2,1,2,5,2,2,2,2,2,1,1,200,41335,80ecb2b31b27d310c829d09e1570cef9,0,245b99f60,8.0,2,38
1,2,307,0,2,1,2,0,2,1,2,2,2,1,1,0,41326,3b4eefa2ea39e2363ef3d835499f2da1,0,2d304409b,6.0,4,34
2,1,254,0,2,1,2,7,1,2,2,2,2,1,2,0,41326,4c82a46c5803c7115221efe826da6ff3,0,596cf7334,2.0,0,112
1,2,307,0,3,1,2,3,1,2,2,2,2,1,12,0,41326,f6588ebd0fae360763afd75b3e858518,0,af56651cb,5.0,4,17
1,2,307,0,1,1,0,0,2,2,1,1,2,1,1,0,41326,95481e953f8aed9ec3d16fc4509537e8,0,50cbc6c8f,2.0,1,29
2,4,265,0,2,1,5,6,2,2,2,1,1,1,1,0,41326,62d584fd10cc94cb5f9491daf375f50e,0,8b9a1b086,3.0,1,35
1,1,307,0,1,1,0,0,2,1,2,2,2,1,1,0,41326,5788b8639ed178795510a8cbe72ccc28,0,2a36bc3b5,1.0,1,3
