Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,PetID,PhotoAmt,AdoptionSpeed,description_wordcount
1,11,307,307,1,5,0,0,2,1,1,1,1,1,1,0,41326,6293,0,dcd70e1e3,0.0,0,20
2,12,251,290,2,1,3,7,2,1,3,1,1,1,1,0,41327,4665,0,67b1168ba,2.0,4,75
1,4,307,307,2,7,0,0,2,1,1,1,2,1,1,0,41401,4353,0,1cf66aed4,3.0,4,31
2,48,266,0,2,1,2,0,2,1,1,1,1,1,1,0,41326,4017,0,2679a20fe,1.0,3,138
1,42,18,307,1,2,0,0,2,2,2,2,1,2,1,0,41326,1139,0,4f5205d2b,1.0,4,32
1,1,307,0,1,2,6,7,2,1,2,2,2,1,1,50,41326,4740,1,c60a12958,4.0,3,128
1,2,307,307,1,1,2,0,2,2,2,2,2,1,1,0,41326,5096,0,28ec2de89,5.0,2,2
1,24,307,0,2,1,5,6,2,1,1,1,1,1,1,0,41326,4791,0,c924a03e8,11.0,4,59
1,12,30,0,2,1,4,0,2,2,2,2,2,1,1,0,41327,602,0,2901b64bb,3.0,0,72
2,2,292,0,2,1,7,0,2,1,2,1,2,1,1,0,41401,5149,0,24fd7c8d8,2.0,1,5
1,24,213,0,2,7,0,0,1,3,1,1,3,1,1,0,41326,4199,0,32148e0fc,2.0,1,41
1,2,307,0,1,1,7,0,2,1,2,2,2,1,1,0,41401,5055,0,5b542bb84,1.0,0,3
1,6,218,179,3,5,7,0,2,2,1,1,3,1,3,100,41325,1515,0,78599649f,3.0,1,37
2,18,266,0,2,1,7,0,2,1,2,2,2,2,1,0,41326,2551,0,fe09dbb56,5.0,3,8
2,7,264,303,2,1,4,7,2,3,1,1,2,1,1,0,41401,2642,0,5e7e4d54f,1.0,0,44
1,24,307,307,3,2,7,0,2,1,3,3,3,1,2,0,41327,5734,0,e61aceb9e,3.0,3,96
2,2,265,0,1,1,5,6,3,2,1,1,1,1,1,0,41326,342,0,ee3543995,1.0,4,4
2,2,241,0,2,1,2,7,2,2,2,2,3,2,1,0,41336,5142,0,e78a33d4a,1.0,1,30
1,3,307,0,3,1,2,3,1,1,3,3,3,1,4,0,41327,5734,0,e3fa5b2be,1.0,4,24
2,2,266,0,1,4,7,0,2,1,2,1,2,1,1,0,41401,5579,0,39e0f5513,3.0,1,74
2,2,265,0,2,1,4,7,1,2,2,1,2,1,1,0,41401,5387,0,43a43e926,5.0,3,113
1,2,103,307,1,1,2,0,2,2,2,1,2,1,1,0,41332,3837,0,2cd415bfd,3.0,0,54
2,2,265,0,1,1,7,0,2,1,1,1,3,1,1,0,41401,240,0,1b87c512e,1.0,3,22
1,4,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41326,6980,0,d21ed8b84,1.0,3,21
1,1,307,307,1,1,2,0,2,1,2,2,2,1,2,0,41401,3199,0,65d4edfaf,1.0,0,31
2,1,266,0,2,2,4,7,1,1,2,2,2,1,1,0,41326,2016,0,21c163648,1.0,1,18
2,14,266,0,2,4,0,0,1,1,1,1,1,1,1,60,41326,2804,0,1ab4667e5,1.0,0,16
1,2,307,0,2,2,7,0,2,2,1,1,2,1,1,0,41326,4996,0,129d5e7c5,2.0,0,11
2,1,264,0,1,1,7,0,2,2,2,1,2,1,1,0,41326,2955,0,f0f6f4bd2,1.0,1,139
2,3,265,0,2,2,3,0,2,2,2,2,2,1,1,0,41401,2180,0,567b92b70,1.0,1,6
1,2,307,0,1,1,2,5,2,2,1,1,2,1,1,80,41326,1576,0,3fa277b19,2.0,1,23
1,3,307,0,1,2,7,0,2,2,2,2,2,1,1,0,41401,1814,0,b25ad3ff0,1.0,1,8
1,2,218,75,2,2,0,0,2,2,1,1,2,1,1,250,41401,5387,0,2dd31e8ff,4.0,2,65
2,2,266,0,1,1,6,0,1,1,2,2,2,1,1,0,41401,6539,0,9619060db,3.0,1,17
1,1,307,0,2,1,2,7,2,1,1,1,1,1,3,150,41401,4110,0,506fa1d6e,29.0,4,69
1,1,307,0,2,1,2,0,2,1,2,2,2,1,2,0,41326,4239,0,cdb855a69,5.0,3,124
2,12,285,0,2,5,6,7,2,3,2,2,2,1,1,0,41326,6691,0,0e107c82f,3.0,0,10
1,7,307,20,2,2,0,0,2,1,1,1,1,1,1,0,41330,2488,0,eb22b1069,4.0,0,5
1,4,141,307,1,2,0,0,2,1,2,1,2,1,2,0,41401,2852,0,d6d6ba591,1.0,0,104
2,12,266,0,1,1,7,0,2,1,1,1,1,1,1,0,41401,2830,0,0b817da84,1.0,4,7
1,1,307,0,1,2,0,0,2,1,2,2,2,1,1,0,41401,3772,0,e01638894,1.0,1,53
1,36,307,0,1,2,5,0,3,2,1,1,1,1,2,0,41326,1308,0,ab509472d,7.0,0,87
2,12,265,0,2,1,2,7,2,2,3,3,2,1,2,0,41401,3272,0,21fcd15c6,8.0,2,134
1,120,103,0,1,1,2,0,4,2,3,3,2,1,1,0,41326,4791,0,c62a2a817,3.0,2,65
2,1,266,0,3,6,7,0,2,2,1,1,2,1,3,0,41326,364,0,39bb5c2f4,3.0,0,22
1,3,307,0,2,2,0,0,2,2,1,1,2,1,1,0,41326,6980,0,fb2dc3fb7,5.0,2,23
1,48,128,0,1,2,7,0,1,1,1,1,3,1,1,0,41326,4199,0,2f43fb067,3.0,2,35
1,2,307,0,1,2,0,0,2,2,2,1,2,1,1,0,41401,6913,0,5ed94ddc8,5.0,1,45
2,48,299,0,1,1,2,7,3,1,1,1,2,1,1,20,41326,5450,0,987baa1c7,4.0,2,133
1,2,307,0,1,1,2,0,2,1,2,2,2,1,1,0,41326,4540,0,65d41686a,0.0,0,111
1,6,173,0,2,1,7,0,2,1,1,1,2,1,1,0,41326,3831,0,f49099d52,3.0,1,124
1,25,205,0,1,5,0,0,1,3,1,1,3,1,1,10,41324,897,0,4f37ae2e0,5.0,0,81
1,24,307,307,2,7,0,0,3,2,1,1,2,1,1,0,41326,3295,0,e2cf62da9,5.0,4,77
1,2,307,0,2,1,0,0,2,1,2,1,2,1,1,0,41401,5197,0,964b2fec4,3.0,3,19
1,18,75,307,2,1,7,0,1,3,3,3,2,1,1,0,41336,5958,2,dfe361097,9.0,2,60
2,1,265,0,2,1,3,7,1,2,2,2,2,1,1,0,41401,4152,0,3fd545213,6.0,2,40
1,2,307,0,2,2,0,0,2,2,1,1,1,1,1,0,41327,3329,0,2463e0981,1.0,4,14
2,24,243,0,2,1,2,3,2,1,1,1,1,1,1,0,41401,4601,0,6ce0d8d70,1.0,0,54
1,1,307,0,3,1,2,7,2,2,2,2,2,1,5,35,41326,5988,0,16431776a,0.0,0,7
2,12,266,0,2,2,4,7,2,1,1,1,1,1,1,0,41326,2935,0,a6236b3b8,1.0,4,62
2,1,241,241,1,2,3,7,1,2,2,2,2,1,1,0,41326,3401,0,49303270e,5.0,1,64
2,12,266,0,1,3,4,0,2,1,2,2,2,1,1,100,41326,3942,0,3bab1eacd,3.0,4,43
2,3,25,0,2,6,0,0,1,1,2,1,2,1,1,0,41401,2247,0,15a206d0d,2.0,4,4
2,8,266,0,1,3,4,0,1,1,2,1,3,1,1,0,41326,4532,0,e77dccf0d,8.0,3,123
1,3,307,189,1,1,7,0,3,2,1,1,2,2,2,0,41326,1710,0,6f46311db,9.0,1,50
2,4,266,0,2,7,0,0,1,1,2,1,2,1,1,0,41401,3082,0,e925bdf02,4.0,2,159
2,12,251,262,2,6,0,0,2,2,1,1,2,1,1,160,41326,2244,0,61fa95b3b,3.0,2,64
2,1,288,266,3,7,0,0,3,2,2,2,2,2,2,30,41401,4699,0,b16afc5dc,5.0,2,12
1,12,213,307,1,2,5,0,1,2,3,3,3,1,1,0,41401,6621,0,2b980afbc,1.0,2,264
2,12,266,0,2,2,5,0,2,2,2,2,1,1,1,0,41327,4461,0,b04dfa558,4.0,0,58
1,36,307,0,1,5,7,0,3,2,1,3,3,1,1,0,41401,6935,0,1bf044649,1.0,4,37
2,1,266,0,1,1,5,7,1,1,2,2,2,1,1,0,41401,5277,0,6808adf0a,1.0,1,5
2,5,266,0,1,6,7,0,1,2,2,2,2,1,1,0,41401,1635,0,cc564e237,1.0,0,5
1,96,109,0,1,3,0,0,3,3,1,1,1,1,1,0,41336,6242,0,19bdaed52,2.0,2,38
2,3,282,0,2,1,2,5,2,3,3,3,3,1,1,0,41401,3272,0,c9a21c416,11.0,1,101
1,0,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41326,3266,0,38fd4509d,1.0,3,74
1,2,307,0,2,6,0,0,2,1,2,2,3,1,4,0,41332,5645,0,09ef02857,5.0,4,49
1,29,307,0,1,2,0,0,2,2,3,3,3,1,1,0,41326,1231,1,9cd7bfaa6,1.0,4,93
1,0,307,0,3,1,2,7,1,1,2,2,2,1,6,0,41326,920,0,44594e996,22.0,2,23
1,12,307,0,3,1,2,7,2,1,3,3,2,2,8,0,41326,544,0,86f3f98fa,6.0,0,3
1,60,213,0,2,2,3,0,2,3,1,1,2,1,1,0,41326,4199,0,7998c5869,3.0,3,107
2,1,265,266,2,1,2,7,1,2,2,2,2,1,2,0,41326,1350,0,3558f46af,13.0,0,30
2,72,249,272,1,3,0,0,3,1,1,1,1,1,1,0,41401,2470,0,cf8d949f9,4.0,2,270
2,9,266,0,2,6,0,0,2,1,2,3,3,1,1,0,41401,734,0,67578d32f,3.0,4,16
1,72,78,0,2,1,2,0,3,1,1,1,1,1,1,0,41326,4791,0,77d4eba90,4.0,3,70
2,4,265,0,2,1,6,0,2,2,2,2,2,1,1,0,41326,890,0,61ba636f0,1.0,1,26
2,36,285,292,1,2,6,0,2,1,1,1,1,1,1,0,41326,1328,0,c6225ffe3,3.0,0,45
1,3,307,0,1,1,3,0,2,1,2,2,2,1,1,0,41401,6584,0,89c28aad0,4.0,3,43
2,3,266,0,2,6,7,0,1,1,2,1,2,1,1,0,41326,1875,0,bfe86f653,2.0,0,14
1,8,20,307,1,1,2,7,2,1,1,1,1,1,1,0,41326,6922,0,6709f43e8,3.0,4,86
2,4,285,265,1,1,7,0,2,2,1,1,2,1,1,0,41326,2565,0,990eec1b0,3.0,1,57
2,2,266,0,2,1,7,0,2,1,1,1,2,1,1,0,41401,5579,0,335f2c11b,12.0,3,62
2,9,266,0,2,1,5,7,2,1,2,2,2,1,1,0,41326,2450,0,57f2482cc,4.0,4,55
1,60,169,0,1,2,5,0,1,3,1,1,2,1,1,0,41326,695,0,1076dcc35,3.0,1,50
1,1,307,307,3,1,7,0,2,2,2,1,1,1,2,0,41332,3837,0,5e797053c,3.0,0,6
1,30,205,169,1,7,0,0,2,2,1,1,1,1,1,500,41330,2555,0,77035285f,4.0,4,35
1,2,103,0,2,1,2,0,2,2,1,1,2,1,1,50,41401,4299,0,bef49a74b,3.0,2,36
1,30,217,307,1,2,3,5,2,1,1,1,1,1,1,0,41326,3852,0,cacf485fa,2.0,0,45
1,15,307,0,2,1,2,7,2,2,1,1,1,1,1,0,41326,4890,0,0c862b8a3,2.0,4,3
1,36,205,0,1,2,5,0,2,2,3,1,2,2,1,0,41326,3453,0,63e2cb92e,1.0,2,10
1,12,307,0,2,2,5,7,1,1,3,3,3,2,1,0,41332,4929,0,3af1dedf7,2.0,4,61
2,1,266,0,2,1,7,0,2,1,2,2,2,1,1,0,41326,2073,0,0045ed62a,3.0,3,38
2,26,266,0,1,7,0,0,2,1,1,1,1,1,1,20,41401,2347,0,9a63d5fb3,0.0,0,27
2,2,264,0,1,6,7,0,1,3,3,3,3,1,1,0,41401,4161,0,a6c985a00,5.0,0,112
2,7,266,265,2,2,3,0,1,1,2,1,2,1,1,0,41401,788,0,e4bc68f06,3.0,1,7
1,1,307,307,2,1,2,0,2,1,2,2,2,1,1,0,41332,3837,0,2e4ea20fd,1.0,0,6
1,1,207,205,3,1,3,7,2,3,3,3,3,1,3,300,41326,982,0,6c66cf586,4.0,0,3
2,12,265,0,1,2,3,7,2,2,1,1,1,1,1,0,41326,6407,0,09f0df7d1,5.0,0,49
2,1,266,0,3,1,6,7,1,1,2,2,2,1,2,0,41326,261,0,b0823ad52,1.0,0,45
1,3,307,307,1,5,6,0,2,2,2,2,2,1,1,0,41326,1097,0,d4c9eaede,1.0,4,28
1,48,152,307,2,1,2,0,1,1,1,1,3,1,1,0,41326,1843,0,6a9d18d89,5.0,3,302
1,2,307,0,1,1,2,0,2,1,2,2,2,1,1,0,41326,6016,0,e54866fe5,1.0,2,63
2,0,266,0,3,1,2,7,2,1,2,2,2,1,3,0,41336,3705,0,50d766c25,2.0,1,26
1,2,307,0,3,2,5,7,2,1,2,1,2,1,2,0,41326,4996,0,9df90f436,3.0,0,91
1,3,307,307,2,1,2,0,2,2,1,1,2,1,1,0,41326,1712,2,b94b99757,2.0,4,37
1,1,307,0,1,2,0,0,2,1,2,1,2,1,1,0,41326,4199,0,e3f51f5e0,3.0,2,64
2,72,266,0,2,1,6,0,2,1,1,1,1,1,1,0,41326,1159,0,721dedbc6,4.0,0,72
2,2,265,0,1,3,5,0,2,2,2,2,2,1,1,0,41326,2164,0,e17644953,5.0,0,78
2,3,266,0,2,2,0,0,2,2,2,1,2,1,1,0,41401,1927,0,eda2277e7,11.0,0,65
1,3,76,307,1,1,7,0,2,1,1,1,3,1,1,0,41326,881,0,200a0df49,3.0,1,5
1,2,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41330,2734,0,19a36eaab,5.0,2,40
1,12,72,307,2,4,0,0,1,2,3,1,3,1,1,0,41326,4767,0,e5154499d,6.0,0,129
1,2,307,307,2,1,0,0,2,2,2,2,2,1,1,0,41326,4199,0,08f038689,1.0,1,36
2,2,266,0,1,1,7,0,2,1,2,1,2,1,1,0,41401,5579,0,5146f799b,4.0,2,91
1,2,307,0,2,1,0,0,2,1,2,2,2,1,1,0,41326,1189,0,2db964259,1.0,3,50
1,31,307,307,2,1,7,0,2,1,1,1,2,1,1,0,41401,862,0,da8859f46,1.0,4,17
2,6,283,0,1,1,7,0,2,1,1,1,1,1,1,0,41326,2617,0,cf17492c7,6.0,2,21
2,48,276,0,1,1,7,0,3,2,1,1,1,1,1,0,41327,426,0,b354aa023,1.0,0,115
2,2,266,0,2,1,3,0,1,1,1,1,2,1,1,0,41401,1764,0,db08f8564,1.0,2,104
1,1,307,0,3,1,2,7,2,2,2,2,2,1,7,0,41326,935,0,2d0315769,10.0,3,24
1,2,307,0,1,1,0,0,2,1,1,1,2,1,1,0,41401,1775,0,05998be3a,3.0,0,83
2,3,266,0,1,1,7,0,1,1,2,2,2,1,1,0,41401,4348,0,68860d109,2.0,1,9
2,3,266,0,3,4,0,0,2,1,2,2,3,1,2,0,41326,3230,0,811f9407f,1.0,1,75
1,1,307,0,2,2,5,7,2,1,3,1,3,1,5,0,41326,2631,0,49310cec4,6.0,1,71
1,36,307,141,2,5,0,0,2,1,2,1,1,1,1,0,41326,9,0,c0898504e,5.0,2,64
2,3,266,0,2,2,3,5,2,2,3,3,3,1,1,0,41401,4956,0,0063f83c9,4.0,1,117
1,2,307,0,2,4,0,0,2,2,2,1,2,1,1,0,41401,5069,0,67115d437,0.0,3,26
1,5,307,307,1,2,0,0,2,2,1,1,2,1,1,0,41326,5096,0,a0401d349,2.0,2,2
1,12,307,0,2,2,3,7,1,1,3,3,3,1,1,0,41330,242,0,902624c4b,5.0,2,95
1,3,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41326,4400,0,a22c43e29,3.0,4,54
1,84,103,307,2,1,4,0,2,2,1,1,1,1,1,0,41401,504,0,d8179f4d9,2.0,4,41
2,2,265,0,3,1,6,7,1,2,2,2,2,1,2,0,41326,754,0,da5ae6aa9,7.0,1,30
1,2,307,307,1,2,0,0,2,2,1,1,2,1,1,0,41326,5096,0,91d238a62,1.0,2,2
2,2,266,0,3,1,4,0,1,1,2,2,2,1,3,0,41401,4901,0,b3bd4c99e,5.0,1,13
1,2,307,0,2,1,2,7,2,1,2,2,3,1,2,0,41326,5731,0,bc6d86a40,5.0,2,42
1,3,307,307,3,3,5,7,2,1,3,3,3,1,2,0,41326,5289,0,799cbc9e1,5.0,2,53
1,1,307,307,2,2,7,0,2,2,1,1,2,1,1,0,41326,5096,0,27058d03f,1.0,3,2
1,3,307,0,2,1,5,0,2,1,1,1,3,1,1,100,41327,7063,0,a804fded8,2.0,4,8
2,3,265,266,2,1,2,7,1,1,2,2,2,1,1,0,41326,1177,0,6af548152,2.0,0,99
2,3,266,0,1,1,0,0,2,1,2,2,2,1,1,0,41401,1814,0,d0101e748,1.0,4,8
1,38,213,307,2,5,0,0,2,1,1,1,1,1,1,150,41326,2804,0,e83179a24,3.0,0,20
1,7,307,0,1,1,2,7,2,2,1,1,2,1,1,0,41327,889,0,7b29ccf88,1.0,0,39
1,1,307,26,1,1,2,0,3,2,1,1,2,1,1,0,41326,6980,0,7f78266ab,3.0,2,47
2,5,264,0,3,2,5,6,2,3,2,2,2,1,3,0,41326,4360,0,5ce285f99,2.0,2,15
2,4,265,0,3,3,7,0,1,2,2,2,2,1,2,0,41326,1334,0,7b03034b5,0.0,0,7
1,9,128,0,2,1,2,7,1,1,1,1,1,1,1,200,41401,1127,0,bd0a144b0,1.0,1,119
2,36,285,0,2,1,2,4,2,3,2,2,1,1,1,200,41326,4491,0,4e8daf8fd,2.0,2,21
2,5,266,0,1,1,7,0,1,1,1,1,2,1,1,0,41326,5545,0,24e22fd2e,11.0,2,56
2,29,266,0,2,2,7,0,2,1,3,3,2,1,1,0,41326,2853,0,729042a8f,3.0,4,13
2,12,264,0,3,1,7,0,3,3,2,2,2,1,3,0,41401,4149,0,8c76e6356,1.0,3,410
2,3,266,299,1,1,6,7,2,1,1,1,2,1,1,0,41326,6418,0,3d136a793,8.0,3,420
1,4,307,0,2,1,2,7,2,1,2,1,3,1,1,0,41326,2989,0,374b76068,2.0,4,32
2,4,265,0,1,5,0,0,2,1,2,2,3,1,3,0,41326,5118,0,b756bfae3,2.0,2,1
2,0,266,266,3,1,2,7,2,1,2,2,2,1,5,0,41326,1677,0,8553b7037,14.0,3,124
2,0,265,0,2,1,2,7,3,2,2,2,2,1,3,0,41401,5217,2,4138a8f48,4.0,2,70
2,55,265,0,2,2,6,7,3,2,1,1,1,1,1,150,41327,5782,0,c2bc9cfc3,5.0,4,6
1,2,307,0,1,2,0,0,2,1,1,1,2,1,1,0,41326,4996,0,1795c9024,5.0,0,10
1,24,182,0,2,1,5,0,1,2,3,3,3,1,1,0,41326,3210,0,76042f693,8.0,1,75
1,6,307,0,2,2,7,0,2,3,1,1,1,1,1,0,41326,4199,0,37d88b689,4.0,3,74
2,2,298,0,3,6,7,0,1,1,2,1,2,1,5,0,41401,6002,0,1db53eb59,1.0,0,14
2,1,299,0,1,2,4,0,1,1,2,2,2,1,1,0,41326,1310,0,5ad497d30,5.0,2,117
2,8,266,0,2,6,0,0,1,1,1,1,1,1,1,50,41326,2804,0,9324086de,2.0,0,26
1,48,20,0,1,1,2,7,2,1,2,2,2,2,1,200,41326,2332,0,36d764abf,4.0,1,166
2,2,292,265,2,2,5,0,2,2,2,2,2,1,1,0,41401,6913,0,7fc640ad8,5.0,2,86
2,3,266,0,2,7,0,0,1,1,2,1,2,1,1,0,41401,3851,0,3ad1913c1,1.0,0,25
2,12,266,0,1,6,7,0,2,1,2,1,1,1,1,0,41336,6010,0,f3fd77fe8,3.0,4,179
1,1,307,26,1,1,2,0,3,2,1,1,2,1,1,0,41326,6980,0,85c4e7a41,4.0,2,47
2,3,266,254,2,1,3,5,2,1,1,1,2,1,1,0,41326,656,0,5352566ea,8.0,0,132
1,84,307,0,1,2,3,0,2,2,1,1,1,1,1,0,41401,5138,0,745d2be9a,15.0,0,162
1,20,307,78,1,1,2,0,2,1,1,1,1,1,1,0,41401,5149,0,cf86cc5ea,2.0,3,17
1,12,206,0,1,1,6,7,2,2,1,2,2,1,1,400,41332,6361,0,86379f12f,1.0,2,208
2,2,264,264,3,1,7,0,1,3,2,2,2,1,3,0,41336,4277,0,696e2d638,1.0,3,84
1,48,218,307,2,1,0,0,2,2,1,1,1,1,1,0,41326,6980,0,792e8c192,2.0,3,76
1,7,20,0,2,1,2,7,2,1,1,1,1,1,1,500,41326,5929,0,f663a91e8,10.0,3,1095
2,3,266,285,1,1,6,7,3,1,1,1,2,1,1,0,41401,2027,0,ea6d8cb1d,1.0,1,6
2,11,266,0,1,1,0,0,2,1,2,2,2,1,1,0,41401,746,0,21f095582,1.0,4,37
1,2,307,0,2,5,7,0,1,1,2,2,2,1,1,0,41326,2587,0,c6038f029,1.0,0,86
1,36,218,0,1,7,0,0,2,3,3,1,2,1,1,0,41326,6865,0,21a1b528f,5.0,2,40
1,12,173,0,2,1,7,0,2,1,1,1,2,1,1,0,41326,356,0,4edc9ecc5,5.0,1,40
2,5,289,266,2,6,0,0,2,1,1,1,2,1,1,0,41326,3373,0,74dcc54a6,15.0,0,225
2,3,266,0,2,1,4,7,2,1,1,1,3,1,1,0,41401,5513,0,4a76d1c95,5.0,0,64
1,1,307,0,2,1,0,0,1,1,2,2,2,1,1,0,41326,1739,0,714b4fa64,1.0,2,21
1,3,307,0,2,2,0,0,2,1,2,2,2,1,1,0,41401,858,0,776f7e340,3.0,2,2
2,0,266,0,3,2,5,7,1,1,3,3,3,1,4,0,41335,5064,0,70c30b53f,4.0,3,6
1,1,307,0,3,1,2,0,2,1,3,3,2,1,9,0,41326,6980,0,af1035c81,3.0,3,25
1,3,307,307,2,1,2,0,2,2,2,1,2,1,1,0,41326,6565,0,015fdb354,5.0,2,2
2,2,266,0,3,1,4,7,1,1,1,1,2,1,3,0,41326,3084,0,044548f89,4.0,2,49
1,46,179,0,2,5,7,0,1,3,1,1,1,1,1,0,41401,1757,0,ed7c0ebb1,1.0,3,3
1,4,307,0,2,1,2,5,2,1,1,1,2,1,1,100,41326,4133,0,8741b2cc2,6.0,0,46
1,5,307,0,1,1,2,0,2,1,3,3,3,1,1,0,41326,7094,0,0bd4aed6b,0.0,4,2
2,9,243,0,1,4,7,0,1,2,2,2,2,1,1,0,41326,3755,0,128293a4d,3.0,4,46
1,1,307,0,1,2,7,0,2,2,2,2,2,1,1,0,41327,1453,0,ae9a09ad6,2.0,2,15
2,48,266,292,2,2,6,7,1,1,1,1,1,1,2,30,41326,766,0,7a12e98d8,6.0,4,320
2,2,266,0,3,3,7,0,2,1,2,2,2,1,2,30,41326,2227,0,e50d881a7,2.0,4,59
2,1,266,0,3,6,0,0,1,1,2,1,2,1,2,0,41330,1262,0,5ec697bec,5.0,4,23
1,84,179,0,2,2,0,0,2,2,1,1,3,1,1,0,41361,313,0,0143edd0a,1.0,3,88
1,1,307,0,2,2,5,0,2,1,2,2,2,1,2,0,41401,431,0,1a3a45096,2.0,2,5
1,2,307,0,2,2,7,0,2,1,2,1,2,1,1,0,41326,6797,0,89792afe0,5.0,4,99
2,3,266,0,2,1,7,0,2,1,3,3,3,1,1,0,41327,434,0,e0dc745da,2.0,2,11
1,1,307,141,2,5,0,0,2,2,1,1,2,1,1,0,41330,2488,0,6ef7dd43d,1.0,0,14
1,16,307,0,3,2,4,7,2,1,3,3,3,1,5,0,41327,3015,0,b6a16ab86,5.0,4,118
1,7,307,0,2,1,0,0,1,1,1,1,1,1,1,0,41401,6913,0,bd881326e,25.0,4,84
1,2,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41326,5701,0,c3270683d,1.0,2,24
1,24,307,0,2,1,2,7,2,2,1,1,1,1,1,0,41326,6137,0,26cd1c2ee,3.0,3,58
1,3,307,0,3,2,0,0,1,1,2,2,2,1,6,0,41326,3206,0,10bbe5ea4,2.0,4,31
1,6,307,307,2,1,2,5,2,2,2,1,3,1,1,150,41401,1906,0,588f9a4fe,5.0,0,52
2,4,246,0,2,3,0,0,2,2,2,1,2,2,1,0,41401,4709,0,4c05ee4b2,0.0,4,22
1,3,307,0,2,5,0,0,2,1,1,1,1,1,1,0,41326,122,0,7a2ea6461,4.0,3,28
1,2,307,0,1,2,3,0,1,2,2,2,2,1,1,150,41326,2396,1,c723171ff,5.0,1,42
2,2,266,0,2,1,7,0,2,1,2,1,2,1,1,0,41336,3181,0,9e22dcf95,3.0,0,4
2,1,266,265,3,1,3,7,1,1,2,2,2,1,4,0,41401,5821,0,5b11611ff,5.0,1,76
1,1,105,103,2,1,2,7,2,2,2,2,2,1,3,0,41326,2374,0,194acc3f9,4.0,2,72
2,2,266,0,1,6,0,0,2,1,1,1,2,1,1,0,41401,5363,0,970c25743,5.0,0,165
2,2,266,0,2,3,0,0,2,1,2,2,2,1,1,0,41326,4095,0,65f56897d,3.0,3,10
2,48,266,0,1,5,7,0,2,1,2,2,1,1,1,0,41401,5513,0,aaed7d428,4.0,0,126
1,1,307,200,3,1,2,7,3,2,2,2,2,1,3,0,41326,3348,0,00af25fc0,3.0,2,161
1,8,307,128,2,5,7,0,2,1,1,1,1,1,1,0,41326,360,0,2e74deb7b,3.0,4,57
1,1,307,0,1,1,2,0,2,1,1,1,2,1,1,0,41326,6980,0,9817c3ef1,4.0,3,34
1,36,205,218,2,1,6,7,1,3,1,1,2,1,1,0,41336,1447,0,64f06dc3b,2.0,1,98
2,2,266,0,3,2,7,0,2,1,2,1,2,1,4,0,41326,1964,0,a98d5b83b,12.0,3,153
2,3,242,0,2,1,6,7,2,2,2,2,2,1,1,0,41326,6267,0,b9c062c62,5.0,0,9
1,6,307,0,2,1,0,0,2,1,1,1,1,1,1,0,41327,889,0,350e451f6,1.0,0,40
2,3,266,0,2,1,3,0,1,1,3,3,3,1,1,0,41336,6936,0,915c4ba66,2.0,4,3
1,24,218,307,1,5,7,0,2,2,1,1,1,1,1,0,41330,2488,0,e44c42b35,5.0,0,78
2,3,266,0,1,4,7,0,2,1,2,2,2,1,1,0,41326,3453,0,69262e404,1.0,2,11
1,48,307,307,1,5,7,0,1,3,1,1,3,1,2,0,41401,2217,0,8f0468771,5.0,4,40
2,3,265,299,2,1,2,7,1,2,1,1,2,1,1,0,41401,5037,0,b869dec56,10.0,1,133
1,24,307,0,3,1,2,7,2,2,1,1,1,1,5,0,41326,4117,0,80cedf6b9,7.0,4,68
1,2,307,0,1,5,7,0,2,1,2,1,2,1,1,0,41326,6559,0,5f235ec16,1.0,1,6
1,1,307,0,1,5,0,0,2,1,2,1,2,1,1,0,41401,6524,0,437c822f1,3.0,0,49
1,60,195,0,1,1,7,0,2,1,1,1,1,1,1,0,41325,5307,0,794a45833,1.0,2,6
2,3,266,0,2,1,7,0,1,1,1,1,1,1,1,0,41327,369,0,ddb8bed60,5.0,4,3
2,11,266,0,2,1,4,7,2,1,1,1,1,1,1,50,41326,947,0,28b64c198,5.0,4,37
2,2,283,0,1,1,7,0,1,1,3,3,3,1,1,0,41327,4132,0,770f24682,1.0,4,49
2,5,266,0,1,1,7,0,2,1,2,2,2,1,3,0,41401,2194,0,5dbe15bdf,4.0,0,91
2,4,266,0,2,2,5,7,2,1,2,2,2,1,1,0,41401,1169,0,d5687495e,2.0,0,19
2,6,266,0,1,4,7,0,2,2,2,1,1,1,1,100,41401,4340,0,6d5b6616f,8.0,3,41
1,2,307,307,1,1,2,0,2,2,2,1,2,1,1,0,41326,5096,0,c03b8b2db,3.0,2,2
1,1,307,0,1,3,0,0,2,1,2,2,2,1,1,0,41326,6447,0,951352bea,1.0,2,11
2,3,266,0,1,1,7,0,2,1,1,1,2,1,3,0,41401,5521,0,502aed447,1.0,0,3
2,3,266,0,3,1,6,7,1,1,2,2,2,1,2,0,41326,6460,0,3e242ed8c,5.0,4,49
2,2,247,265,1,3,7,0,1,1,2,2,2,1,1,0,41401,2573,0,9fceca5de,3.0,1,135
